used:0.071813,0.488203,-0.328003,-0.181399,-0.684253,0.977621,-1.532454,1.872496,2.081087,-1.980246,0.459725,0.564383,-0.836345,1.951041,-0.103478,1.829296,-1.488080,-3.208812,0.811514,-1.943634,-2.275608,-1.838325,0.661512,1.742669,-0.391676,0.320384,-1.579426,-1.121179,-0.017273,-1.102975,0.764174,-1.340698,-1.060140,-2.698277,-0.872880,-0.203312,-0.488121,-0.395509,-0.791911,-1.711768,3.149698,-2.125744,-0.689183,0.072146,0.209209,-1.939490,1.637409,-0.271512,0.545323,0.614023,1.601638,0.587306,5.168305,-1.989955,-0.329105,4.307076,-1.089340,-0.502400,-0.576600,-0.476961,0.018998,-0.233005,0.374186,-1.559516,1.698938,0.123970,-1.228582,1.935158,-0.331881,-0.256893,-1.505442,0.333757,1.931440,-0.782186,-0.994951,-5.009631,1.363215,-0.055780,0.570172,-3.042938,0.759674,-0.788759,1.080947,0.874100,0.278110,0.091022,-0.076258,1.579685,-0.749759,2.419170,-3.202202,0.119006,-1.408826,-0.112803,-0.351556,-0.007887,0.611003,1.043555,0.955605,0.304561,-1.127076,-1.685844,-0.160255,-0.829183,-0.567026,3.584705,0.224984,-1.572848,0.105578,-0.967069,-0.553805,-1.217807,-0.048377,0.204856,-2.339748,1.662909,-0.838767,-0.363000,-0.199523,0.940201,-0.963198,-0.975430,2.507238,1.231306,1.545251,0.314429,-2.205935,-1.698338,1.550951,1.380040,1.456278,1.113219,1.769358,-0.245379,2.062774,0.237604,-1.508950,2.220926,0.691780,-1.344377,1.584355,2.478871,0.826864,-0.172560,0.349412,-0.412208,-0.339235,1.658577,0.614827,-2.917022,-0.396218,-2.351456,1.666903,-0.100612,-1.644831,2.487447,-0.468613,0.196262,0.012106,-0.473929,0.444295,0.255635,2.334996,-1.827126,-1.557760,0.836081,-3.187920,0.233733,-0.587920,-0.666697,0.137962,-0.809165,2.287932,-2.322286,-0.874043,1.337084,0.762955,-0.141514,0.227245,3.189923,-1.235278,-1.735935,-1.474603,0.325550,0.036239,-1.835932,-1.533672,2.226392,-0.415571,1.363897,1.483409,-1.017129,1.727242,-1.538179,0.321640,-1.762457,-3.040810,0.581473,-1.946056,-0.361015
there:0.691536,-0.529086,1.157531,-0.949016,-0.673936,0.556192,1.707818,1.881767,-0.998829,-2.381019,-0.081925,0.222988,0.815434,-0.690000,-0.232830,1.299805,-1.687184,0.058315,-0.803228,-0.627130,0.528471,-0.125164,0.261072,-0.418369,-0.333836,-2.398173,-2.793910,0.279245,1.426113,-0.010108,0.621530,0.664948,0.784270,-0.389654,0.683019,-0.683950,-1.823012,0.669961,2.492463,-0.251064,-0.634901,1.485331,-0.850092,0.939475,0.590058,-0.057005,-0.361713,0.856926,-1.466807,2.023903,1.509183,-0.058060,1.630211,0.612694,-0.848017,2.155046,-0.007517,0.494394,0.085580,0.689401,-1.167522,0.830113,-2.214987,0.270403,0.446231,2.189341,0.177136,0.672368,1.398538,0.875896,-0.766894,0.041446,-0.008104,0.675810,-0.043521,-0.389619,-1.324559,0.003785,1.567042,0.049914,0.887043,0.018335,0.596721,-1.365038,-0.918564,0.345435,0.216231,-0.258982,-0.305635,0.006370,-0.398301,1.607213,0.228392,-0.564460,0.126908,0.331763,-1.636393,-0.424674,-1.901676,-0.332690,0.010543,-1.500341,0.704218,-1.044976,-1.395336,0.260161,-0.251468,0.970164,0.763772,-0.022514,-0.358949,-1.282498,-1.157679,0.951186,-1.599180,0.244992,-2.164749,-1.382831,-0.298863,-1.424200,0.200268,-2.238274,-0.840600,3.050463,1.013158,1.339318,-1.857232,-1.522085,0.796036,0.499139,1.115632,-0.819560,-0.723713,0.612698,1.562222,-0.448583,-0.690457,1.597549,-0.173504,0.418826,0.981639,0.723733,1.160720,1.431687,0.965559,-1.076289,-0.882049,-2.278526,-1.725855,-1.054029,0.168981,-1.131587,0.079108,0.832357,-2.414000,0.251941,0.405918,-0.682244,-1.803596,-1.295719,0.568661,-0.898476,-0.052526,3.387919,-1.285663,-1.138679,-0.808315,-0.286279,1.425497,0.834669,1.347970,-0.639661,-1.007265,-1.472900,-0.071728,1.602494,-1.902785,-1.248401,0.134947,1.066823,-0.331851,-1.779657,0.283556,1.405685,-0.198722,-0.128523,1.150825,0.300008,-0.520984,-0.596239,0.287062,1.092081,-0.551795,-1.354653,0.875895,-0.290192,0.644990,0.394977,0.806505,1.712953
after:-2.141549,1.397112,1.230213,1.892814,-1.425218,-0.163234,-1.352782,-0.027422,-0.142937,1.865535,-0.651834,1.548958,0.617599,1.161639,1.110820,-0.876416,-0.179033,-0.689410,-0.955147,-0.545037,0.943220,-0.261402,1.261135,0.665425,-1.329714,0.904880,2.949431,-0.775782,-0.713221,-0.068622,-1.321938,-0.410931,0.981568,-0.425259,0.524132,-0.892748,-0.993329,-0.749375,2.217606,0.391446,-1.803584,-0.524056,-3.433642,0.077269,2.164296,0.903068,-2.367174,1.930349,-0.500144,-0.184623,1.383112,-0.852044,-6.131591,1.265768,-0.056676,-5.584470,4.187482,0.126538,0.435402,-0.904867,-1.778952,-1.409564,-1.470979,0.360628,0.826228,2.294084,-0.915495,-1.653010,0.297482,-0.736387,1.295678,0.456755,-0.989634,-0.198267,-2.900905,-1.094600,-1.433841,1.894917,-0.999218,1.514482,1.207636,0.524004,-3.307681,-0.334582,-0.056753,-0.239198,-1.040635,0.878215,-2.179792,0.493531,0.046783,-0.617930,0.788202,-2.324250,1.665813,1.141859,1.059991,2.474098,1.337976,1.105944,-2.291040,-0.604743,-1.352131,-1.581592,0.034407,0.944162,1.100067,-0.126899,0.698199,-1.446571,0.477833,0.912413,-1.915223,-0.765916,0.919192,-0.338893,1.434007,1.656932,0.261308,-0.474336,0.133897,-1.543884,-2.073509,-0.425830,-1.021157,-0.268668,0.763293,2.534799,-0.521073,-0.359083,0.113011,0.087008,1.207396,0.552206,-0.762869,-1.908001,-1.500146,-0.427093,0.516652,1.875580,0.742272,0.844955,-1.501047,-1.360404,-0.911678,1.153577,-2.297347,-1.496708,1.408172,0.013309,0.063048,0.950291,-0.277053,-0.233091,1.195836,-0.063062,1.282928,0.644558,-0.687561,0.708529,2.482751,-0.629955,0.018718,-0.956966,-0.732583,1.180804,1.694254,-0.450337,-0.642419,-0.634315,0.036355,1.346922,-2.140269,0.065802,-1.235811,0.724204,-0.231922,-1.330601,1.034788,-0.723519,-0.131577,-0.154730,-0.040804,-0.303626,-0.751117,1.138401,1.524170,-0.644447,-1.407104,1.535361,-0.152962,-0.990351,-0.934660,-0.450348,-1.452794,-0.058747,0.198679,0.766166,1.532591,0.658123
when:-1.006305,2.476725,1.835687,1.722664,-1.227068,-0.995896,0.590743,0.306473,0.522411,1.938462,-1.172019,-0.848276,-0.426400,0.320137,0.289986,-0.495816,0.413877,0.307063,-2.069846,-0.761687,0.462283,0.887664,1.477577,-0.029314,-1.225474,-0.818642,-0.150560,-1.526585,-0.381383,1.498747,-1.802121,0.774745,-0.917080,0.161885,1.937245,-0.959290,-0.013320,-1.613754,1.661394,-0.922528,-0.197328,0.023065,-2.122754,0.317992,-0.173596,0.535645,-1.898657,1.019933,-0.523561,-0.000629,0.494487,0.496626,0.157453,1.214481,1.016733,-0.445017,1.667203,-0.641398,-1.872362,0.490321,-2.106183,-1.673205,1.256179,0.295006,2.152732,0.667442,0.458315,-1.672904,0.417838,-1.915508,-1.359120,1.028476,0.087068,0.050400,-1.623943,0.327450,-2.107243,1.000379,-0.297222,-0.362125,1.309744,0.692632,-0.710487,0.322881,0.153539,-0.217343,-1.841502,1.994757,-0.131806,-0.977489,-0.106168,-1.234282,1.761480,-2.095717,0.623144,1.931901,0.384033,2.081642,0.973466,0.147684,-0.130704,0.849672,-1.211331,-0.925609,-0.035257,0.515863,1.995960,-0.722683,-0.629176,0.847094,0.489401,0.233374,-0.332856,-0.336290,0.714942,0.953750,0.932719,1.438284,-0.151268,0.225149,1.536027,-0.176507,-2.717047,0.915515,-1.365115,-0.262970,0.033119,-0.357000,0.140050,-0.668312,-1.294742,-1.498363,-0.340840,-0.720982,-1.045618,-2.253556,0.650968,-0.299266,-0.862931,1.486008,0.127144,1.680358,-2.234951,-1.220929,-0.367475,1.417652,-1.245412,-1.117031,0.490307,1.607552,-0.610937,1.388524,0.868303,-0.393129,0.440103,-0.028300,-2.029253,-0.957234,-0.156337,0.955541,1.921006,-2.591165,-1.754509,-0.776384,-0.438104,1.377186,2.382672,-1.054722,-1.481799,0.632718,0.323051,0.974985,-2.271505,-1.825109,-0.171387,-1.835747,0.235165,-0.546729,-0.044426,-0.531105,-0.117451,-1.798809,-0.104400,-0.448218,-2.941605,1.365162,0.541260,-0.480573,0.030172,0.845729,0.590253,0.285762,-0.501581,0.310338,-1.556043,1.408843,0.107337,-1.148861,1.604891,1.007087
into:1.495423,0.112605,1.420394,0.049662,-0.725645,0.373772,0.626582,-0.473787,0.968624,1.297104,-1.809129,-0.959240,-0.335179,0.567416,1.152753,1.843974,1.697627,-1.159692,-3.771966,0.232404,2.128416,0.473086,-0.582300,1.094124,2.227136,0.591236,-0.241413,-1.031893,-0.342934,1.004483,0.385340,0.880263,1.704722,0.108059,2.210866,0.545219,-2.121745,-1.739637,-1.520217,1.499927,-1.426037,-0.616445,-3.017649,-0.504128,-0.404794,1.337713,0.463950,2.919522,1.877884,-1.632617,0.041971,0.187049,1.817769,3.359783,-0.909575,1.220624,0.919150,0.835699,-3.345541,0.434897,2.478818,-1.832198,0.472554,-0.590452,0.331499,0.281320,0.352706,-2.325740,0.706074,1.097916,-0.304841,0.303479,1.137527,0.517596,-3.122854,1.508146,1.930030,0.598267,-3.009461,0.555901,1.499770,1.929708,-1.947801,-3.030866,-0.336584,-0.292861,0.519805,0.094899,-1.578868,-0.126943,-0.798812,0.254325,-0.843012,-3.724688,0.085819,1.933456,-2.611540,0.613511,0.060589,1.365090,-1.663583,0.252504,-1.263486,-3.677990,-1.754439,-0.617333,-0.276614,-1.685889,0.139725,0.678099,1.298833,-1.347133,-0.157640,0.538913,-2.524964,-1.770352,0.573503,1.750032,0.745709,-1.006781,0.415724,1.381122,-2.726542,-1.275339,0.361242,0.161520,1.778020,2.531343,-1.000506,-0.384252,0.442818,-0.673678,0.986428,0.827669,-1.167070,-0.832704,-0.910689,0.744216,-0.367067,-0.152904,1.015358,2.901786,-1.693447,0.226374,0.448899,2.917548,-1.925434,-0.154600,1.264847,-0.898331,-0.252724,-2.859162,0.628232,-1.595633,0.363251,-1.291087,-1.761751,-1.127830,0.462121,2.803954,1.868817,0.337514,0.473745,-0.589623,-1.816209,-1.966744,0.015077,-0.408550,-1.224926,-0.072767,1.368387,1.936269,-0.454386,-1.037714,0.927488,-0.457947,2.453040,-0.747696,-1.197962,-1.892438,-1.589753,-1.716334,0.760317,0.779946,0.665706,1.278728,-0.062252,1.473201,0.611532,1.595197,1.140415,-3.369631,-0.187408,0.332712,0.192958,1.665859,1.809742,-0.746984,2.946916,-0.321437
american:0.509839,-1.989829,-0.120131,0.909349,2.366925,-0.045858,-2.633595,-0.823564,-2.376104,-1.101327,1.118068,-0.232917,-0.292614,0.468147,0.843337,-0.553592,0.059730,2.252882,-0.626863,1.790341,-1.067596,1.128414,-2.704147,1.356533,1.427895,1.107724,1.401709,2.424667,-1.503819,-0.116916,0.155631,1.986509,0.037882,1.292107,1.229155,2.151539,0.149052,0.444210,-2.380938,3.893438,1.475314,0.835582,2.131782,1.001895,-0.242469,-1.012528,0.831944,-0.096465,0.477120,0.731318,0.563550,-0.184567,0.301441,0.789356,-2.108157,-4.712946,-1.001063,0.792506,1.307363,-0.640363,0.458552,1.711277,1.524486,2.741210,-0.638282,-1.639630,-0.186030,1.606354,-0.276824,0.095648,1.103440,0.197124,0.580659,0.668173,1.195000,0.617602,-0.894402,-1.056994,-0.576433,-0.930548,-1.287398,-2.389971,-1.322525,0.605099,1.965468,-0.269877,-0.525761,0.002211,-0.829782,-0.646653,-1.638693,0.918812,-0.834177,2.926460,-1.861397,-0.280593,0.994147,0.367846,3.644295,1.424190,-0.718509,1.742091,-0.471572,-0.077297,0.598561,0.602537,-1.279164,2.879355,-1.162665,-2.353499,1.212957,-2.046681,1.087231,0.733725,1.688944,-0.996277,-0.079506,-0.392234,-1.426906,0.212394,-0.230826,-0.382992,-0.068335,-0.495693,-0.817903,0.557106,-0.327121,1.709361,-1.194906,1.464193,0.477566,-0.693316,-0.617296,0.958038,-0.596904,0.703855,-1.251908,0.582687,-0.353223,-1.976943,-1.627859,-1.616176,0.936495,-0.673033,-1.103143,-0.799297,-1.544618,0.589236,-0.751511,1.145797,1.863060,-0.374487,-2.044866,2.511709,2.287828,-2.715137,0.952642,-2.369681,-0.301636,-2.489501,-2.516460,-0.452058,0.845414,-4.442374,-0.660597,-1.245385,-1.412240,2.238612,2.816097,-3.475653,-3.060348,0.943601,0.584925,0.940875,-0.559306,-0.078908,0.156448,0.132625,-0.089268,0.830610,-0.687322,0.877500,-2.772100,0.479295,-1.040053,0.444245,-0.124974,-1.762463,-3.761856,0.665761,2.337921,-0.077952,-1.856443,0.829336,0.161331,-1.999251,-1.956694,-0.025718,-1.876155,-1.406600
time:-1.966691,-0.873489,1.560825,0.162938,-0.751217,0.622092,0.408365,2.801450,-0.477502,1.079862,-1.194313,-0.404243,-0.515042,1.410359,-0.094182,1.992877,-0.759907,-1.387637,-0.476777,-1.761157,0.846494,1.083187,-0.861211,-0.812716,-1.738963,-0.365063,-0.530438,0.388013,0.535850,1.100268,-0.833225,-0.440495,1.128835,1.224974,0.199057,-1.246458,0.304858,-1.757824,0.756157,-1.166945,0.240423,-0.925214,-2.276874,0.598604,1.571614,-0.826410,-1.104345,-0.306726,-0.582109,-0.964171,-0.162025,0.230785,-1.261158,-1.160053,1.741052,-1.110878,0.669145,-0.171923,-1.148027,-0.756500,-0.810120,-1.385353,-0.327595,0.225453,0.827990,0.866534,-0.047892,-0.628793,-0.411819,0.273707,-2.003449,-0.382573,-1.404021,-0.820424,-0.525009,-0.133568,-2.578532,0.986393,0.474582,-0.530350,-0.482343,2.767864,-0.330092,0.680279,-1.017736,0.464152,0.096538,0.446095,-0.068985,0.220838,-0.861861,-0.425720,1.987208,-1.660094,0.660902,0.727482,0.026152,1.976963,-0.617936,-0.003129,-0.148498,0.100089,1.082311,-1.457695,0.581164,0.080366,1.363658,-1.081657,0.848996,0.726867,-0.498628,0.431049,-0.919051,-0.171031,0.219126,-0.943621,1.469590,0.886993,0.207902,-0.626612,1.396231,-1.046194,-1.772060,1.954374,-0.161966,-0.617012,-0.813152,0.472871,-0.590280,0.119648,-0.882570,-0.774390,0.203841,-0.121224,0.776919,-0.385686,1.012524,0.124143,-0.832080,1.795144,0.070711,0.201865,-2.003953,-0.301537,0.044281,1.728782,1.699116,0.810192,0.367932,1.830638,-0.820758,-0.448643,0.595792,-0.375876,-0.253805,-0.046081,-0.291699,0.592939,0.102454,0.703283,1.019016,-1.151834,0.248901,1.116597,-0.154816,0.552173,1.005213,0.009904,-0.381836,-0.059444,-0.658743,-0.478195,0.588970,0.286256,0.656867,-0.119977,-0.163815,0.224933,0.859093,0.347143,-0.573737,0.940885,1.181088,-1.208086,2.256604,0.219691,1.010245,-1.147130,0.730291,0.264047,-0.792222,0.899752,-1.381639,0.513681,-1.943834,-0.501294,1.039855,-0.395910,0.501757,2.630977
these:2.090076,-0.294040,-0.812319,1.153196,0.162918,1.698825,0.800030,1.514609,0.993322,0.794127,0.340762,-1.831403,-0.250015,0.121363,0.375894,0.568812,-1.050195,0.279455,-2.308342,-1.136213,-0.223905,-1.044613,1.171448,0.325975,-0.415903,-0.195801,-1.509951,0.248256,-0.600739,-2.362109,0.978697,2.277253,0.694125,-1.684943,0.025548,-0.267426,-0.699191,0.551936,2.168820,0.927727,-0.016972,-0.298110,-1.218929,2.518296,-2.265926,-0.146157,-1.288543,0.894350,-1.489270,0.185512,0.780420,0.236383,4.225322,-1.140095,-0.043368,4.665436,1.504656,0.639294,-1.140774,0.193394,-0.010465,-0.226917,-1.276276,-0.194688,0.133010,1.989377,0.021668,0.930139,1.397995,-0.452646,-0.884828,0.328746,1.991971,-0.416468,-0.420481,-0.528667,-0.087565,0.946737,-0.275705,0.429749,0.891304,0.255319,0.586474,-2.845117,-0.751445,-0.340758,-1.940781,1.302045,1.410455,-1.025142,-0.359926,-0.110725,0.320939,-1.146629,0.065133,1.682529,-1.278797,-0.266209,-0.461441,0.888339,-2.058129,-0.766581,-0.039361,0.090821,-0.183163,-1.308528,0.611298,-0.522921,1.199765,0.392145,1.016341,0.431516,0.234067,1.875623,1.088337,0.352647,-1.991749,-1.326242,-1.449617,-1.141893,0.608628,-0.435107,-2.183786,2.267972,1.814034,1.523903,-0.962464,0.409818,1.833838,-0.511234,0.580387,0.807087,1.482024,0.264608,-0.426889,-1.070780,0.465213,0.836059,2.105376,1.915373,-1.085958,2.020645,0.491975,-0.842387,-0.721158,1.466294,-0.678893,1.603767,0.042304,-1.609750,0.176502,-1.082418,-0.339774,0.092684,-1.895191,0.239646,-1.529046,1.585803,-0.642960,0.942614,0.193017,0.247752,-0.990908,3.096768,0.903088,-0.724403,0.107912,-1.341056,0.867281,0.021387,0.401399,0.780029,0.748056,-2.301496,0.509452,0.095958,-0.328888,-2.162533,0.454633,0.554871,1.066267,-1.350811,0.001972,-1.105238,2.124880,-0.473073,-0.324975,0.717575,-0.030655,-0.903499,-1.121489,0.449279,1.096177,-1.395255,-1.326591,0.247817,0.576230,-0.166695,0.006826,1.561411
only:-0.022735,1.552206,1.915747,-0.040349,-2.175515,0.864671,0.626500,0.393477,1.075512,0.200843,-1.553639,0.250432,-0.607400,0.458854,0.312464,1.975160,-1.326023,-0.448443,-0.699654,-0.849968,-0.113512,0.054645,-0.709357,-0.599334,-1.473065,-0.120816,-1.654191,-0.562814,0.947181,0.586679,-1.034771,0.058243,0.139963,-1.112037,1.985221,-1.015762,-0.894392,-0.181505,1.982915,-2.104599,-0.858303,0.957654,-0.170824,0.109094,0.569640,-0.654211,-1.577779,0.775733,-1.450188,0.427006,1.404459,0.331924,0.595276,0.331871,1.289339,2.234156,-0.046734,-0.060582,0.858700,0.085041,0.170324,0.547822,-0.464841,-0.749519,-0.494560,1.184201,-0.142024,-0.438728,-0.823516,-1.968733,-1.009896,-0.224870,0.491000,-1.172819,-0.784492,0.277281,-0.475800,-0.255134,1.033086,0.577881,0.517191,0.090494,2.051761,-1.005135,-0.923023,-0.018453,0.133807,1.898927,0.455502,-1.165667,0.270645,-0.997147,1.230564,-1.806765,-0.397478,0.336190,-1.125103,1.236735,-0.094917,-0.241507,0.416272,-1.086133,-0.123272,-0.750465,-0.750584,0.153555,1.049921,0.195221,-0.344196,0.446250,0.420966,-0.150364,-0.859522,0.512686,-0.200732,-1.053787,-1.310182,-0.905473,0.380573,0.096836,0.303703,-1.287155,-2.202432,1.189946,-0.557477,1.002835,-0.391028,-0.950479,0.585752,-0.980953,0.287111,-0.382028,1.034482,-0.540074,0.514370,0.328423,0.402403,-0.287028,0.010302,0.596381,0.404673,0.241005,-0.682975,-0.541316,-0.567452,0.180658,0.513674,-0.740819,0.072913,-1.149191,0.144442,0.390075,0.538835,-0.627360,-0.417267,1.020231,-0.900834,0.588000,0.803871,-1.211214,0.350812,-2.200618,-2.356726,0.450180,-1.797344,-0.688591,1.079440,-0.169811,0.035064,0.339023,-0.283738,1.549159,-0.674645,-1.215737,0.523268,-0.760491,0.471208,-0.774036,0.291576,0.712809,-1.210293,-0.602196,1.552305,-0.153609,1.018161,-0.278179,0.695904,-0.071464,-0.934047,0.646848,-0.367378,1.917871,0.748126,-0.490207,-0.196456,0.761749,1.076114,-0.561270,0.257849,1.629671
see:0.999002,-0.635385,0.592819,-0.252467,1.794731,0.859603,-2.721381,0.089526,-0.358970,-0.803368,-0.246432,1.847102,-0.092985,-1.421013,1.600215,0.438827,-0.387950,-0.116758,1.162155,0.234813,0.832862,1.115411,-0.210832,0.505465,1.789363,-0.882951,0.630918,-0.970131,-0.211861,-3.021920,1.820880,-0.361132,-2.038780,0.933645,0.414502,2.515074,0.119555,-0.561856,-1.219496,0.271678,-0.515284,-0.276170,0.392244,0.201403,1.211020,-0.314766,0.132902,-0.050498,2.267408,2.254424,-0.641672,-1.693473,4.150406,2.403372,-1.571540,3.315532,0.276033,-0.726871,0.300357,0.724626,0.244467,0.522435,-2.679459,-1.042123,-1.918038,-0.305437,-0.104233,-0.012447,-1.564933,-0.171694,-0.288647,-0.619119,-1.988245,-1.564005,2.665517,-1.510106,-0.847620,-0.394499,1.704994,-0.230336,0.234273,-0.887416,-0.202727,-2.080336,-1.346325,-1.277321,-1.034742,-0.716400,-1.438704,0.182656,0.477856,2.437278,-0.920477,0.686506,-1.643074,-0.154626,0.229648,-0.992020,1.458627,-1.632415,2.395667,-2.243698,-1.159479,2.047151,-1.415151,0.644085,-1.377969,0.590952,-0.841365,-1.025332,-0.798911,-1.224316,-0.935714,0.570694,-0.984109,1.228944,-0.071944,-1.231283,1.272831,-0.751061,0.212632,0.571016,1.100361,-0.624994,0.644212,1.227645,0.149836,2.093076,-2.431615,1.014791,0.495192,-0.710417,0.156899,0.185953,2.129863,-0.822646,-0.372249,-0.868347,-2.167483,-1.548958,1.413860,0.441734,2.404610,0.567419,2.481924,-2.290990,0.097038,-0.476691,3.220456,-0.262963,-1.370506,-0.541813,0.521078,0.611333,0.893470,1.079383,1.478029,0.461543,-1.325208,-0.724185,1.631594,0.213844,1.563012,0.640009,0.178935,-2.155192,-1.129213,0.789158,-1.434700,0.806714,0.309995,0.971282,-0.375052,-1.054610,0.922789,1.805841,-1.117138,2.246710,-1.596632,1.899510,0.377861,-0.780422,-1.897350,-0.018501,0.976421,1.755842,0.131384,-0.519463,1.808403,0.421817,2.476705,-0.227048,-0.390237,-0.671811,-0.453379,-0.103869,-2.575324,3.688472,0.223551,-1.722599
may:-0.475320,0.497638,0.014519,0.646385,0.212469,-1.199222,-0.378333,1.208244,0.151261,-1.028067,-0.419114,-0.566362,-0.926139,-0.222435,-0.270469,3.199136,-0.614511,-1.473706,-2.227963,-1.153505,-1.202123,0.900371,1.138026,1.639158,-1.841734,-0.901829,-0.482654,0.277896,-0.062355,-0.858084,-0.119083,1.563220,0.139400,-0.306065,0.524452,-1.085528,2.644371,0.089814,-0.446156,-1.005999,0.720205,0.429204,-0.926740,1.547284,-0.584609,1.996490,0.538761,0.008974,-1.125250,0.998364,-1.437521,-0.514813,3.409282,-1.702598,1.404651,4.167995,-0.849433,-0.693471,0.479252,-1.410681,0.751742,-1.859101,1.628928,1.970369,-0.912751,0.442431,-0.801613,0.534023,-0.263540,-0.934670,-0.269401,0.197934,0.606626,0.276067,-0.073901,-0.077512,-0.736957,-1.320234,2.193147,0.129665,-1.030143,0.137450,-0.500598,-0.160967,-1.281193,-0.745965,-2.431375,0.017881,1.252569,-0.188812,-1.093290,0.334733,1.908563,-2.282453,1.113943,0.384168,-0.886678,0.774105,1.382167,-0.457338,-0.031588,-0.660765,-2.013263,0.584204,-1.831629,-0.761064,0.630143,0.682405,-0.361031,-0.533136,-0.646773,-0.208886,0.737275,-2.239131,-0.284270,0.610431,-2.840476,-0.901332,1.730752,-1.828915,-1.658609,-1.114620,-1.985325,0.100337,-0.711709,1.673904,-0.013258,-1.965627,1.249829,-0.378945,-0.083001,-0.574339,-0.236151,0.684794,0.121769,-0.476240,1.853328,-0.931479,1.897229,0.200425,-1.061354,-0.490956,0.610878,1.139389,-0.373428,-0.627986,-0.284757,-0.600961,-0.094338,-3.795650,-1.221982,2.329478,0.224472,-1.290204,-1.515673,-1.066626,0.041769,1.752783,-0.341867,-1.292322,0.356693,-1.019417,-1.302429,2.553421,0.210706,1.619319,-1.123424,0.860452,-0.325561,0.663412,-1.021248,0.788758,-0.786159,-1.535045,1.009951,-1.636467,-0.125476,-0.314557,0.557509,0.351388,-0.252853,-2.152783,-0.627739,-0.858386,1.505201,0.024592,0.006831,0.120147,-1.161142,1.743060,0.512794,-0.103423,1.319466,0.642244,-0.361787,0.895810,-1.097698,-0.120825,1.094414,-0.535696
than:3.068215,3.148269,0.958581,-1.952808,-0.362196,1.670708,-0.519215,4.974036,-0.215100,1.811322,-1.756474,-1.655962,-0.650464,-0.154930,0.569672,-1.408482,-1.227112,-0.101202,1.203402,-1.012624,-0.186252,-1.136743,1.932306,0.846256,-1.291749,-0.807460,0.534041,0.517905,-0.667284,1.526808,-0.464949,-1.625370,-1.943969,-0.337623,-0.840700,-2.142763,0.976315,1.075948,-2.811223,0.639052,0.777201,-0.723299,0.049160,0.130240,-0.838074,1.581155,-1.895811,-1.347642,-0.068484,1.804832,1.403219,1.880135,1.222356,-0.172710,2.143460,3.601725,-2.676068,0.779521,3.386464,-0.077496,1.834993,0.424034,0.609293,-2.001677,-1.752544,1.179020,1.023511,-0.513458,-0.517709,1.357329,-1.913378,-1.984208,0.236350,-1.160574,-2.467646,1.240907,1.289488,-1.206471,1.915934,2.673509,0.158106,0.720541,-0.891147,-1.780274,-1.243881,2.083199,1.204940,0.686439,-2.542084,-1.082076,0.361531,0.978053,1.299920,-2.812026,0.769849,3.163899,-3.653587,1.445766,-2.982848,-1.329636,-1.072391,-0.669796,3.546421,-0.806814,-0.894290,1.954359,3.719321,1.136307,-0.030037,-0.826286,0.014660,-0.168979,-1.027799,1.533046,0.958498,-0.301324,-3.189574,-3.296094,2.955494,-0.901835,2.308923,-0.263483,-0.708616,1.386133,1.423054,0.717420,-0.413769,0.067841,-0.035316,0.748083,0.442762,-2.308217,0.505869,-1.039103,2.225339,1.714585,1.170675,-0.850361,0.072323,1.826956,2.440109,-2.018679,-3.022164,-0.536661,1.034396,-0.743275,-1.045556,-0.418272,-3.467577,0.506218,1.271219,1.507507,1.360934,1.563707,-2.288322,3.892594,0.103036,-2.765973,-1.356994,0.916979,1.801969,-1.018576,-2.314138,1.785700,0.332835,-0.003586,2.593404,-0.996818,0.516725,0.315845,-1.395571,-0.126012,0.589462,-1.745338,-0.221735,0.265171,-1.245516,-1.042314,-0.044143,2.555241,-1.189052,0.665483,-1.323542,0.284890,0.624969,-2.002741,-2.194195,1.752835,-0.389005,-1.550343,-0.598348,-1.104250,2.375535,-0.367419,-1.976175,1.284811,-0.186608,-0.600999,2.097447,-1.469330
